  .1981585616E+04   .1981589041E+04  .7200E+02  .1127E+09  .2511E+10  .4750E+03  .5000E+02  .3471E+11  .3958E+02 -.6780E+02  .3610E+02 -.5040E+02  .4410E+02  .2138E+03  .1576E+02  .2388E+00  .1644E+04  .7118E+05  .2763E+02  .6621E-01
  .1981597945E+04   .1981635616E+04  .3600E+03  .4410E+09  .9599E+10  .2020E+04  .7000E+02  .3515E+11  .3367E+02 -.2570E+02  .1050E+02 -.5970E+02  .3780E+02  .2183E+03  .8507E+02  .2403E+00  .1286E+04  .5442E+05  .2763E+02  .6621E-01
  .1981664384E+04   .1981678767E+04  .2820E+03  .8900E+09  .2907E+11  .2605E+04  .8000E+02  .3604E+11  .5543E+02 -.7270E+02  .2980E+02 -.4100E+02  .4270E+02  .2425E+03  .3838E+02  .1391E+00  .3313E+04  .2103E+06  .2763E+02  .6621E-01
  .1981672603E+04   .1981682192E+04  .2220E+03  .8050E+09  .3253E+11  .2065E+04  .1000E+03  .3685E+11  .5581E+02 -.6030E+02  .1620E+02 -.3340E+02  .4060E+02  .2455E+03  .4965E+02  .2299E+00  .3807E+04  .2990E+06  .2763E+02  .6621E-01
  .1981682192E+04   .1981694521E+04  .2160E+03  .6161E+09  .2162E+11  .1810E+04  .9000E+02  .3747E+11  .5028E+02 -.5400E+02  .1480E+02 -.2820E+02  .4050E+02  .2490E+03  .6567E+02  .3127E+00  .2994E+04  .2042E+06  .2763E+02  .6621E-01
  .1981695205E+04   .1981704110E+04  .2040E+03  .9664E+09  .4245E+11  .2195E+04  .1150E+03  .3843E+11  .6456E+02 -.4900E+02  .1400E+02 -.3280E+02  .3670E+02  .2538E+03  .4882E+02  .2466E+00  .4973E+04  .4247E+06  .2763E+02  .6621E-01
  .1981721918E+04   .1981740411E+04  .2880E+03  .1360E+10  .5774E+11  .3155E+04  .1050E+03  .3979E+11  .6573E+02 -.3250E+02  .1350E+02 -.4000E+01  .4500E+02  .2635E+03  .7910E+02  .2805E+00  .4959E+04  .4091E+06  .2763E+02  .6621E-01
  .1981826027E+04   .1981831507E+04  .9000E+02  .1100E+09  .2107E+10  .5300E+03  .4500E+02  .3990E+11  .3533E+02 -.4750E+02  .2500E+02 -.2950E+02  .4150E+02  .3015E+03  .2320E+02  .2762E+00  .1283E+04  .4778E+05  .2763E+02  .6621E-01
  .1981838356E+04   .1981845205E+04  .1200E+03  .2602E+09  .7354E+10  .9050E+03  .7500E+02  .4016E+11  .4525E+02 -.8120E+02  .1690E+02 -.6450E+02  .2680E+02  .3060E+03  .1961E+02  .1720E+00  .2276E+04  .1251E+06  .2763E+02  .6621E-01
  .1981864384E+04   .1981868493E+04  .1200E+03  .3522E+09  .1019E+11  .1105E+04  .6000E+02  .4052E+11  .5525E+02 -.7400E+02  .3100E+02 -.6580E+02  .4290E+02  .3155E+03  .1536E+02  .1347E+00  .3081E+04  .1733E+06  .2763E+02  .6621E-01
  .1983620548E+04   .1983628082E+04  .1440E+03  .3961E+09  .1482E+11  .1130E+04  .1000E+03  .4091E+11  .4708E+02 -.9050E+02  .2730E+02 -.9700E+02  .4120E+02  .2265E+03  .1850E+02  .1340E+00  .2888E+04  .2100E+06  .2765E+02  .9435E-01
  .1983643151E+04   .1983656849E+04  .1440E+03  .2321E+09  .5810E+10  .9300E+03  .7000E+02  .4114E+11  .3875E+02 -.7600E+02  .2600E+02 -.1005E+03  .2550E+02  .2348E+03  .2430E+02  .1761E+00  .1692E+04  .8234E+05  .2765E+02  .9435E-01
  .1983691781E+04   .1983695205E+04  .1200E+03  .2632E+09  .7267E+10  .9200E+03  .6500E+02  .4141E+11  .4600E+02 -.6440E+02  .3020E+02 -.4880E+02  .4170E+02  .2525E+03  .1846E+02  .1619E+00  .2303E+04  .1236E+06  .2765E+02  .9435E-01
  .1983736301E+04   .1983742466E+04  .1020E+03  .2112E+09  .5290E+10  .7800E+03  .5500E+02  .4162E+11  .4588E+02 -.7300E+02  .2800E+02 -.7690E+02  .3790E+02  .2688E+03  .1294E+02  .1348E+00  .2174E+04  .1058E+06  .2765E+02  .9435E-01
  .1987604110E+04   .1987605479E+04  .1920E+03  .9602E+08  .1393E+10  .6800E+03  .4000E+02  .4171E+11  .2125E+02 -.9360E+02  .2630E+02 -.8230E+02  .3180E+02  .2205E+03  .1739E+02  .9351E-01  .5250E+03  .1480E+05  .2799E+02  .4266E+00
